Gebäude / MU,Start Datum SAP Auftrag ,Due Date BMRAM / End Datum SAP,Vorlaufzeit gemäss REF-0303762,Asset ID,Messstellen-Beschreibung,Kategorie,Status,Label Prio,Label Packet,Begründung,Zugänglichkeit ,Frequency,Interval,Event Typ,Messgrösse,Hersteller,Mod./Typ.,Serien-Nr.,Standort
PKAU_PE,31.01.2027,01.05.2027,90,235.L01.30.110.TT.18.110TIRCLA10550,Tempmessmittel Heiz-/Kühlkreis Dockstat2,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,"Einfach, Technikbereich 2.OG / LOE ",Monthly,12,Kalibrierung,T_Temperatur,Endress+Hauser,Omnigrad M TR47,A20854141B9,B235 1.108
PKAU_PE,31.01.2027,01.05.2027,90,235.L04.30.180.TT.07.180TIRSLM11025,Temperaturmessung Kondensat Gasfilter,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,"Einfach, Technikbereich 2.OG / LOE ",Monthly,12,Kalibrierung,T_Temperatur,Endress+Hauser,Omnigrad M TR47,A20844141B9,B235 1.108
PKAU_PE,31.01.2027,01.05.2027,90,235.G01.44.500.PT.80BN12,CIP Füllstand,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,"Einfach, Technikbereich GEF (Kondensatorraum und 2.OG)",Monthly,12,Kalibrierung,P_Druck,WIKA,S-11,2607EON,B235 0.034
PKAU_PE,31.01.2027,01.05.2027,90,235.L03.30.160.TT.07.163TIRSLI11027,Tempmessmittel Sterilisation Luftfilter,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,"Einfach, Technikbereich 2.OG / LOE ",Monthly,12,Kalibrierung,T_Temperatur,Endress+Hauser,Omnigrad M TR47,H600B514303,B235 1.108
PKAU_PE,31.01.2027,01.05.2027,90,235.G01.44.500.PT.41B1,Kammerdruck,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,"Einfach, Technikbereich GEF (Kondensatorraum und 2.OG)",Monthly,12,Kalibrierung,P_Druck,WIKA,S-11,260CGXY,B235 2.201
PKAU_PE,31.01.2027,01.05.2027,90,235.G01.33.501.PT.PT220,Druck UST-Wasser,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,,Monthly,12,Kalibrierung,P_Druck,Valcom,serie 27,F76805,B235 1.012
PKAU_PE,31.01.2027,01.05.2027,90,235.L05.30.200.PT.30.190PIRLN10113,Druck Reinigungsmedium Dockingstation 1,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,"Einfach, Technikbereich 2.OG / LOE ",Monthly,12,Kalibrierung,P_Druck,LABOM Mess- und Regeltechnik,Pascal Ci CI1010,0713762/02/003,B235 1.108
PKAU_PE,31.01.2027,01.05.2027,90,235.R02.1.033.MIR001,"Feuchte 1, GEF II",1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,"Mittel, C-Zone",Monthly,12,Kalibrierung,M_Feuchte,Briem Steuerungstechnik,GBF 604 ZW + 281 CT,K24-1079,B235 1.033
PKAU_PE,31.01.2027,01.05.2027,90,235.L05.30.200.TT.30.195TIRSLO10320,Tempmessmitel Kond mob. Dockstation 2,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,"Einfach, Technikbereich 2.OG / LOE ",Monthly,12,Kalibrierung,T_Temperatur,Endress+Hauser,Omnigrad M TR47,A2086F141B9,B235 1.108
PKAU_PE,31.01.2027,01.05.2027,90,235.F01.41.400.PT.8PdT3,Filterdifferenzdruck Filter F16,2- Prozess-/Systemkritisch,Aktiv,2,1,relevant für Wartung PKAU Q1/2027,"Einfach, Technikbereich 2.OG / FSP",Monthly,12,Kalibrierung,P_Druck,Halstrup-Walcher,PS 10  0 - 1 kPa,9003.0157 KH 16395,B235 2.211
PKAU_PE,31.01.2027,01.05.2027,90,235.A01.34.302.TT.291B5_TE05,Temperatur Nadelbehälter Nachbegasen,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,"Sehr schwer, Isolator AFL ",Monthly,12,Kalibrierung,T_Temperatur,PGT Thermprozesstechnik,51.0238,00669/20,B235 1.160
PKAU_PE,31.01.2027,01.05.2027,90,235.L03.12.145.FT.12.145FIQCLG10112,Durchflussmesser Dosierfuktion,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,"Einfach, Technikbereich 2.OG / LOE ",Monthly,12,Kalibrierung,F_Durchfluss,Endress+Hauser,Promass 83P,9C08EA02000,B235 1.108
PKAU_PE,31.01.2027,01.05.2027,90,235.R03.1.211.PIR001,"Diff.Druck 1, Korridor",1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,"Mittel, C-Zone",Monthly,12,Kalibrierung,P_Druck,Briem Steuerungstechnik,GBF 604 ZW CT,K08-775,B235 1.211
PKAU_PE,31.01.2027,01.05.2027,90,235.F01.43.402.14.G1.TT.T20008,Temperatur RG nach Vorheizung Sensor 02,2- Prozess-/Systemkritisch,Aktiv,2,1,relevant für Wartung PKAU Q1/2027,"Einfach, Technikbereich 2.OG / FSP",Monthly,12,Kalibrierung,T_Temperatur,Jumo GmbH & Co. KG,Pt100,05142558010 2403 0013,B235 2.211
PKAU_PE,31.01.2027,01.05.2027,90,235.D04.42.460.TT.TIRA_RL,Tempmessmittel Rückl. Wärmeträgermedium,2- Prozess-/Systemkritisch,Aktiv,2,1,relevant für Wartung PKAU Q1/2027,,Monthly,12,Kalibrierung,T_Temperatur,Gräff,GF-7150.1.4-L.2.P250,n/a,B235 01.035A
PKAU_PE,31.01.2027,01.05.2027,90,235.G01.33.500.TT.76B2_TE2,Temperatur M2 UST-Wasser,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,"Mittel, Seritunnel GEF Raum C-Zone",Monthly,12,Kalibrierung,T_Temperatur,PGT Thermprozesstechnik,51.0239,n/a,B235 1.033
PKAU_PE,31.01.2027,01.05.2027,90,235.G01.43.500.PT.82B2,Druck Schalter Sterilisierzone,2- Prozess-/Systemkritisch,Aktiv,2,1,relevant für Wartung PKAU Q1/2027,"Mittel, Seritunnel GEF Raum C-Zone",Monthly,12,Kalibrierung,P_Druck,Briem Steuerungstechnik,GB 3002-1500-B+S,n/a,B235 1.033
PKAU_PE,31.01.2027,01.05.2027,90,235.D04.42.452.TT.TIRA012A_B49.3,Temp Produkt Stellpl 2 300 Liter Behäl,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,,Monthly,12,Kalibrierung,T_Temperatur,Condustrie-Met AG,PT1003.2x50 5000cryo,n/a,B235 01.059
PKAU_PE,31.01.2027,01.05.2027,90,235.G06.30.230.TT.18.226TIRCEC10550,Tempmessmittel Kreisl Dockstat1 Transf,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,,Monthly,12,Kalibrierung,T_Temperatur,Endress+Hauser,TM411,J300C014457,B235 2.201
PKAU_PE,31.01.2027,01.05.2027,90,235.Z02.41.260.PT.235TLLKL029_MV_T02_320B3,Temperatur,2- Prozess-/Systemkritisch,Aktiv,2,1,relevant für Wartung PKAU Q1/2027,"Mittel, C/D Zone aber einfach Zugänglich da Panel an der Wand ",Monthly,12,Kalibrierung,T_Temperatur,Siemens,QAM2112.040 PT1000,nicht ersichtlich,B235 1.011C
PKAU_PE,31.01.2027,01.05.2027,90,235.L03.30.160.TT.07.160TIRSLS11005,Temperaturmessung Kondensat Gasfilter,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,"Einfach, Technikbereich 2.OG / LOE ",Monthly,12,Kalibrierung,T_Temperatur,Endress+Hauser,Omnigrad M TR47,A20840141B9,B235 1.108
PKAU_PE,31.01.2027,01.05.2027,90,235.L04.30.180.TT.07.180TIRSLM11023,Temperaturmessung Kondensat Gasfilter,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,"Einfach, Technikbereich 2.OG / LOE ",Monthly,12,Kalibrierung,T_Temperatur,Endress+Hauser,Omnigrad M TR47,A20846141B9,B235 1.108
PKAU_PE,31.01.2027,01.05.2027,90,235.L03.41.160.PT.14A7,Druckanzeige HEPA-Filter,4- nicht kritisch,Aktiv,4,1,relevant für Wartung PKAU Q1/2027,"Schwer, C-Zone, Definitive Absprache mit dem Betrieb notwendig ",Monthly,12,Kalibrierung,P_Druck,Briem Steuerungstechnik,Magnehelic M2000,nicht ersichtlich,B235 1.106
PKAU_PE,31.01.2027,01.05.2027,90,235.L90.68.700.PT.P2,Filtertestdruck,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,"Schwer, C-Zone, Definitive Absprache mit dem Betrieb notwendig ",Monthly,12,Kalibrierung,P_Druck,Pall,Flowstar FFS04,10023533 - 13247046,B235
PKAU_PE,31.01.2027,01.05.2027,90,235.G01.38.501.PT.73Y2,Istwert Anpressdruck Bördelkappen,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,,Monthly,12,Kalibrierung,P_Druck,Festo,MPPE-3-1/4-10-420-B,V972,B235 1.012
PKAU_PE,31.01.2027,01.05.2027,90,235.G01.43.502.TT.RTD6,Gehäuse Temperatur,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,"Einfach, Technikbereich GEF (Kondensatorraum und 2.OG)",Monthly,12,Kalibrierung,T_Temperatur,Blaze Technical Services,3 WIRE 090506A,n/a,B235 2.201
PKAU_PE,31.01.2027,01.05.2027,90,235.G06.30.230.TT.07.232TIRSEE11027,Tempmessmittel Sterilisation Transf.behä,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,,Monthly,12,Kalibrierung,T_Temperatur,Endress+Hauser,TM411,J300C814457,B235 1.011D
PKAU_PE,31.01.2027,01.05.2027,90,235.A01.34.302.WT.108A2,Tarawaage 1,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,"Sehr schwer, Isolator",Monthly,12,Kalibrierung,W_Masse,Mettler-Toledo,WMF204C-L/PN,C313902547,B235 1.160
PKAU_PE,31.01.2027,01.05.2027,90,235.K01.11.007.PT.PS1700,Druckschalter Behälter 7 100L,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,,Monthly,12,Kalibrierung,P_Druck,Negele Messtechnick,MAN-90P-BAT,2512552,B235 01.055
PKAU_PE,31.01.2027,01.05.2027,90,235.G01.33.501.PT.PT260,Druck WBI,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,,Monthly,12,Kalibrierung,P_Druck,Valcom,serie 27,E83031,B235 1.012
PKAU_PE,31.01.2027,01.05.2027,90,235.G01.44.501.TT.60BS3b,Vorfilterablauf Ausgang,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,"Einfach, Technikbereich GEF (Kondensatorraum und 2.OG)",Monthly,12,Kalibrierung,T_Temperatur,Unitherm Messtechnik,Pt100 4-Leiter,n/a,B235 0.034
PKAU_PE,31.01.2027,01.05.2027,90,235.G01.33.500.TT.76B6_TE4,Temperatur M4 WFI,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,"Mittel, Seritunnel GEF Raum C-Zone",Monthly,12,Kalibrierung,T_Temperatur,PGT Thermprozesstechnik,51.0239,n/a,B235 1.033
PKAU_PE,31.01.2027,01.05.2027,90,235.A00.40.300.TT.18.300TIRCAA10550,Temperatur Temperierkreislauf,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,,Monthly,12,Kalibrierung,T_Temperatur,Endress+Hauser,Omnigrad M TR47,A2087A141B9,B235 2.231
PKAU_PE,31.01.2027,01.05.2027,90,235.D02.41.452.PT.14B7,Druckschalter HEPA-Filter,2- Prozess-/Systemkritisch,Aktiv,2,1,relevant für Wartung PKAU Q1/2027,,Monthly,12,Kalibrierung,P_Druck,Briem Steuerungstechnik,LGW 10 A2,nicht ersichtlich,B235 1.114
PKAU_PE,31.01.2027,01.05.2027,90,235.G01.44.501.FT.80SW1,Durchflussmesser CIP,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,"Einfach, Technikbereich GEF (Kondensatorraum und 2.OG)",Monthly,12,Kalibrierung,F_Durchfluss,Endress+Hauser,Prosonic Flow 90U,95106102000 1721553,B235 0.034
PKAU_PE,31.01.2027,01.05.2027,90,235.G01.44.500.TT.12BS5,Kondens.-temp. 5 Ausgang LN2,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,"Einfach, Technikbereich GEF (Kondensatorraum und 2.OG)",Monthly,12,Kalibrierung,T_Temperatur,Unitherm Messtechnik,Pt100 4-Leiter,n/a,B235 0.034
PKAU_PE,31.01.2027,01.05.2027,90,235.613.17.640.QT.QE030,Leitfähigkeit Reinstdampfkondensat,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,"Einfach, Technikbereich Wasseranlagen ",Monthly,12,Kalibrierung,Q_Leitfähigkeit,Mettler-Toledo,M300 Water,C228439904,B235 01.020
PKAU_PE,31.01.2027,01.05.2027,90,235.L90.68.703.PT.PI1,Hydrostatischer Druck,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,"Schwer, C-Zone, Definitive Absprache mit dem Betrieb notwendig ",Monthly,12,Kalibrierung,P_Druck,LABOM Mess- und Regeltechnik,Flowstar XC,2203042/10/027 ÷ P1291/2,B235
PKAU_PE,31.01.2027,01.05.2027,90,235.K01.33.001.TT.1TIRSA2118A,Temperatur Kondensat Prozessfilter II,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,,Monthly,12,Kalibrierung,T_Temperatur,tmg,WK63.3 1005634,4C3R01BC,B235 01.056
PKAU_PE,31.01.2027,01.05.2027,90,235.F01.41.401.PT.235TLLKL041_MV_PDI_P99-001,Differenzdruck Filter H14,2- Prozess-/Systemkritisch,Aktiv,2,1,relevant für Wartung PKAU Q1/2027,"Mittel, C-Zone FSP",Monthly,12,Kalibrierung,P_Druck,Dwyer Instruments,Magnehelic M2000,nicht ersichtlich,B235 1.054
PKAU_PE,31.01.2027,01.05.2027,90,235.R04.1.115b.TIR001,"Temperatur 1, Lager Verwogen",1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,"Mittel, C-Zone",Monthly,12,Kalibrierung,T_Temperatur,Briem Steuerungstechnik,GBF 281 CT,K08-792,B235 1.115B
PKAU_PE,31.01.2027,01.05.2027,90,235.G06.30.230.TT.24.230TIRSEF12435,Tempmessmittel Kondensat Kreislaufpumpe,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,,Monthly,12,Kalibrierung,T_Temperatur,Endress+Hauser,TM411,J300DB14457,B235 1.011D
PKAU_PE,31.01.2027,01.05.2027,90,235.G90.84.010,Massenbestimmung Silikonöl,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,,Monthly,12,Kalibrierung,W_Masse,GEA,Analyser,MKS104-J0115053,B235 2.201
PKAU_PE,31.01.2027,01.05.2027,90,235.R01.01.015d.TIR010,Temp 1 Tiefkühlschr W02.42.867 HotSpot,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,jederzeit Zugänglich (D-Zone),Monthly,12,Kalibrierung,T_Temperatur,Condustrie-Met,PT1003.2x50 5000cryo,n.a.,B235 01.015D
PKAU_PE,31.01.2027,01.05.2027,90,232.R01.01.410.TIR117,Temperatur Tiefkühlschrank (B232.UX.TH316) Coldspot,1- Qualitätskritisch,Entwurf,1,1,relevant für Wartung PKAU Q1/2027,,Monthly,12,Kalibrierung,T_Temperatur,Condustrie-Met AG,126-50-21185,RKS00285,B232UG01 01.410
PKAU_PE,31.01.2027,01.05.2027,90,235.F01.34.402.PT.273B4,Istdruck DichtTest HandschPrüfung2,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,Sehr schwer Isolator FSP A/B-Zone ,Monthly,12,Kalibrierung,P_Druck,Halstrup-Walcher,P26,9612.0042KL180613,B235 1.054
PKAU_PE,31.01.2027,01.05.2027,90,235.G01.44.501.PT.91B1,Hydraulik Ist-Druck,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,"Einfach, Technikbereich GEF (Kondensatorraum und 2.OG)",Monthly,12,Kalibrierung,P_Druck,ifm electronic,PA3021,n/a,B235 2.201
PKAU_PE,31.01.2027,01.05.2027,90,235.G06.30.230.TT.07.230TIRSEG11023,Tempmessmittel Sterilisation Luftfilter,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,,Monthly,12,Kalibrierung,T_Temperatur,Endress+Hauser,TM411,J300D714457,B235 1.011D
PKAU_PE,31.01.2027,01.05.2027,90,235.G06.30.230.TT.07.230TIRSEG11005,Tempmessmittel Sterilisation Luftfilter,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,,Monthly,12,Kalibrierung,T_Temperatur,Endress+Hauser,TM411,J300DO14457,B235 1.011D
PKAU_PE,31.01.2027,01.05.2027,90,235.L03.12.145.TT.12.145TIRSLG10163,Temperaturmessung Kondensat Probenahme,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,"Einfach, Technikbereich 2.OG / LOE ",Monthly,12,Kalibrierung,T_Temperatur,Endress+Hauser,Omnigrad M TR47,A2084D141B9,B235 1.108
PKAU_PE,31.01.2027,01.05.2027,90,235.F01.43.400.TT.136B2,Temperatur Kühlzone,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,"Mittel, C-Zone FSP",Monthly,12,Kalibrierung,T_Temperatur,PGT Thermprozesstechnik,STS-181-4-2-1-350,7450036,B235 1.054
PKAU_PE,31.01.2027,01.05.2027,90,235.D04.42.457.TT.TIRA03,Tempmessmittel Rückl. Wärmeträgermedium,2- Prozess-/Systemkritisch,Aktiv,2,1,relevant für Wartung PKAU Q1/2027,,Monthly,12,Kalibrierung,T_Temperatur,Gräff,GF-7150.1.4-L.2.P250,n/a,B235 01.059
PKAU_PE,31.01.2027,01.05.2027,90,235.D04.42.452.PT.PICA003_B79.3,Druckregelung Pumpe Silikonöl,2- Prozess-/Systemkritisch,Aktiv,2,1,relevant für Wartung PKAU Q1/2027,,Monthly,12,Kalibrierung,P_Druck,Endress+Hauser,Cerabar M PMP45,A7011801023,B235 01.035A
PKAU_PE,31.01.2027,01.05.2027,90,235.K01.11.009.PT.PS1900,Druckschalter Behälter 9 100L,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,,Monthly,12,Kalibrierung,P_Druck,Negele Messtechnick,MAN-90P-BAT,2414860,B235 01.055
PKAU_PE,31.01.2027,01.05.2027,90,235.G06.30.230.QT.30.220QIRSEA10332,Leitfähigkeit Reinigung Ansatzbehälter,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,,Monthly,12,Kalibrierung,Q_Leitfähigkeit,Endress+Hauser,Condumax H CLS16,KB03E005LC0,B235 1.011D
PKAU_PE,31.01.2027,01.05.2027,90,232.R01.01.410.TIR003,Temperatur Tiefkühlschrank (B232.UX.TH302) Hotspot,1- Qualitätskritisch,Entwurf,1,1,relevant für Wartung PKAU Q1/2027,,Monthly,12,Kalibrierung,T_Temperatur,Condustrie-Met AG,126-50-21185,RKS00254,B232UG01 01.410
PKAU_PE,31.01.2027,01.05.2027,90,235.G01.84.504.PT.PE.1.40,Druckmessung im Hochvakuum,2- Prozess-/Systemkritisch,Aktiv,2,1,relevant für Wartung PKAU Q1/2027,"Einfach, Technickzone Kondensatorraum ",Monthly,12,Kalibrierung,P_Druck,Pirani,925-41010,1607434476,B235
PKAU_PE,31.01.2027,01.05.2027,90,235.L05.30.200.PT.PIR.00.200.1092,Druck-Reinstdampf,2- Prozess-/Systemkritisch,Aktiv,2,1,relevant für Wartung PKAU Q1/2027,"Einfach, Technikbereich 2.OG / LOE ",Monthly,12,Kalibrierung,P_Druck,LABOM Mess- und Regeltechnik,Cl4120,1084L - 1513454/01/004,B235 1.108
PKAU_PE,31.01.2027,01.05.2027,90,235.G01.33.500.PT.74B6_PT2,Druck M2 UST-Wasser,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,"Mittel, Seritunnel GEF Raum C-Zone",Monthly,12,Kalibrierung,P_Druck,JUMO,404366/ 999,0257570601018490008,B235 1.033
PKAU_PE,31.01.2027,01.05.2027,90,235.G01.34.502.TT.263B2_TE2,Tempmessmittel Ausblas Nadelbehälter 1,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,"Sehr schwer, A/B-Raum GEF",Monthly,12,Kalibrierung,T_Temperatur,PGT Thermprozesstechnik,51.0238,n/a,B235 1.023
PKAU_PE,31.01.2027,01.05.2027,90,235.G01.44.500.TT.21BS2.1,Wärmeträger Ausgang,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,"Einfach, Technikbereich GEF (Kondensatorraum und 2.OG)",Monthly,12,Kalibrierung,T_Temperatur,Unitherm Messtechnik,Pt100 4-Leiter,n/a,B235 0.034
PKAU_PE,31.01.2027,01.05.2027,90,235.D04.42.460.TT.TIRCA_VL,Temperatur Vorlauf des Wärmeträgermedium,2- Prozess-/Systemkritisch,Aktiv,2,1,relevant für Wartung PKAU Q1/2027,,Monthly,12,Kalibrierung,T_Temperatur,Gräff,GF-7150.1.4-L.2.P250,n/a,B235 01.035A
PKAU_PE,31.01.2027,01.05.2027,90,235.L90.68.700.PT.P3,Filtertestdruck,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,"Schwer, C-Zone, Definitive Absprache mit dem Betrieb notwendig ",Monthly,12,Kalibrierung,P_Druck,Pall,Flowstar FFS04,10023533 - 13247047,B235
PKAU_PE,31.01.2027,01.05.2027,90,235.F01.34.402.TT.460B5_TE12,Temperatur Ablauf  Wärmetauscher,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,Sehr schwer Isolator FSP A/B-Zone ,Monthly,12,Kalibrierung,T_Temperatur,PGT Thermprozesstechnik,51.0238,n/a,B235 1.054
PKAU_PE,31.01.2027,01.05.2027,90,235.659.11.610.QT.13.610QISEB0001,UV-Messung Hauptloop,4- nicht kritisch,Aktiv,4,1,relevant für Wartung PKAU Q1/2027,"Einfach, Technikbereich Wasseranlagen ",Monthly,12,Wartung,Q_UV,WEDECO,ME300-PH,VA83803.1/07-40-32,B235 01.020
PKAU_PE,31.01.2027,01.05.2027,90,235.D01.41.451.PT.P003,Differenzdruck Zuluftfilter,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,,Monthly,12,Kalibrierung,P_Druck,Dwyer Instruments,Magnehelic M2000,n/a,B235 1.116A
PKAU_PE,31.01.2027,01.05.2027,90,235.L03.12.155.TT.12.155TIRSL626017,Tempmessmittel Kondensat Transferl AFL,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,"Einfach, Technikbereich 2.OG / LOE ",Monthly,12,Kalibrierung,T_Temperatur,Endress+Hauser,Omnigrad M TR47,1009914303,B235 1.108
PKAU_PE,31.01.2027,01.05.2027,90,235.R04.1.116a.MIR001,"Feuchte 1, Dispensing 1",1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,"Mittel, C-Zone",Monthly,12,Kalibrierung,M_Feuchte,Briem Steuerungstechnik,GBF 604 ZW + 281 CT,K08-784,B235 1.116A
PKAU_PE,31.01.2027,01.05.2027,90,235.L01.41.110.PT.14A7,Druckanzeige HEPA-Filter,4- nicht kritisch,Aktiv,4,1,relevant für Wartung PKAU Q1/2027,"Schwer, C-Zone, Definitive Absprache mit dem Betrieb notwendig ",Monthly,12,Kalibrierung,P_Druck,Briem Steuerungstechnik,Magnehelic M2000,nicht ersichtlich,B235 1.105
PKAU_PE,31.01.2027,01.05.2027,90,235.R04.1.115a.TIR002,Tempmessmi. 1 Kühlschr 2-8°C W02.42.888,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,"Mittel, C-Zone",Monthly,12,Kalibrierung,T_Temperatur,Condustrie-Met AG,PT1003.2x50 5000cryo,12-1401,B235 1.115A
PKAU_PE,31.01.2027,01.05.2027,90,235.K01.33.001.TT.1TIC4201A,Temperaturmessung Kondensat Filter Test,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,,Monthly,12,Kalibrierung,T_Temperatur,tmg,WK63.3 1005634,4B3G8X,B235 01.056
PKAU_PE,31.01.2027,01.05.2027,90,235.Q01.68.550.PT.P2,Filtertestdruck,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,Input von Falk notwendig,Monthly,12,Kalibrierung,P_Druck,Pall,Flowstar XC,18370826,B235
PKAU_PE,31.01.2027,01.05.2027,90,235.L02.63.132,Waage 5kg Workbench 2 Ansatz Mobil 2,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,"Mittel, C-Zone CORE ",Monthly,12,Kalibrierung,W_Masse,Mettler-Toledo,X6002S DeltaRange,1129300648,B235 1.107
PKAU_PE,31.01.2027,01.05.2027,90,235.A01.38.301.PT.443Y2,Anpressdruck Bördelklappen,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,,Monthly,12,Kalibrierung,P_Druck,Festo,MPPE-3-1/4-10-420-B,161171 F472,B235 1.160
PKAU_PE,31.01.2027,01.05.2027,90,235.R02.1.023.FIR003,Luftgesch 3 Beladewagen GT G01.22.510,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,"Sehr schwer, A/B-Zone im Isolator ",Monthly,12,Kalibrierung,S_Luftgeschwindigkeit,Schmidt Technology,SS20.415 Twin,117,B235 1.023
PKAU_PE,31.01.2027,01.05.2027,90,235.R02.1.012.PIR001,"Diff.Druck 1,  GEF I",1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,"Mittel, C-Zone",Monthly,12,Kalibrierung,P_Druck,Briem Steuerungstechnik,GBF 604 ZW + 281 CT,K08-710,B235 1.012
PKAU_PE,31.01.2027,01.05.2027,90,235.G01.41.503.PT.4PdT7,Zuluftvolumenstrom  Bördelisolator,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,"Einfach, Technikbereich GEF (Kondensatorraum und 2.OG)",Monthly,12,Kalibrierung,P_Druck,Airflow,PTSXR-K,9612.0013.KH09624,B235 2.201
PKAU_PE,31.01.2027,01.05.2027,90,235.L03.12.150.TT.12.150TICRLH10504,Temperaturregelung Behälter,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,"Schwer, C-Zone, Definitive Absprache mit dem Betrieb notwendig ",Monthly,12,Kalibrierung,T_Temperatur,Endress+Hauser,Omnigrad M TR47,A100A714303,B235 1.106
PKAU_PE,31.01.2027,01.05.2027,90,235.L03.68.160.FT.F1,Filtertestgerät Durchfluss,1- Qualitätskritisch,Aktiv,1,1,relevant für Wartung PKAU Q1/2027,"Einfach, Technikbereich 2.OG / LOE ",Monthly,12,Kalibrierung,F_Durchfluss,Pall,Flowstar II FFS02FMP,12023742,B235 1.108
